Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tipe klasifikasi HS,Tipe klasifikasi Abusive
onta yaman ninnsetahun gue depo asi,1,1,1,0,0,0,0,0,1,0,0,1,Yes,Yes
hatihati berita pilih kepala daerah bau hoaks madiun madiun today 100thmadiun kotak karismatik madiun tolak cukai ilegal kunjung,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anak cocot ya,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
xf0x9fx99x88xf0x9fx99x88xf0x9fx99x88xf0x9fx99x88xf0x9fx99x88xf0x9fx99x88xf0x9fx99x88udah hoaks ya fahri ambil berita tuyg tong sampah ambil screenshoot tau berita,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
mantap direct message baris serba bang,0,0,0,0,0,0,0,0,0,0,0,0,No,No
nyata lebah suka bunga makan bangkai gue penasaran madu nya kayak xf0x9fxa4x94,0,0,0,0,0,0,0,0,0,0,0,0,No,No
indonesia mundur bentuk,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
dongok bilang hacker haha,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
haha blunder cebong protein energy malnutrition pusat alas ham rakyat aceh ya kali coba perintah bilang suruh hukum islam kaffah aceh dewan wakil rakyat a,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
bangsat gue selam atas1,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
dipancingpancing urus nista bicara paham fiksi kitab suci,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong kacung teman gue dungu tulang sum2jd buang buang energi debat merekaxf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
ai korupsi sapigoblog,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
sinyal kontol pelihara niat sih login twitter doang susah open redtube setan,1,1,0,1,0,0,0,1,0,0,1,0,Yes,Yes
mata kafir wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
facebook anjir lupa,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sih bilang alah kontol,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
nikita mirzani pakai hijab bicara cebang cebong fantasi uh ah cokorers,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
tatap alih arah enggan tatap pria curiga pe kali gaduh suasana angie temu orang pria asing tidur sofa sepe i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lahir kembang gera komunis indonesia pisah buah organisasi nama indische sociaal democratische vereeniging,0,0,0,0,0,0,0,0,0,0,0,0,No,No
shaheizy wajah baharu calpis,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ya serah balas fokus kerja kerja tugas proyek seni budaya 2 langsung kumpul presentasi syukur nilai muas proyek,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bro,0,0,0,0,0,0,0,0,0,0,0,0,No,No
laku bodoh masuk kategori menyenangkannnkelakuan sontoloyo menganggu bangsannkelakuan naif langsung bentuk intimidasi hadap ulamannkelakuan,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
monyet turun mukim warga cibadak sukabumi uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kotor bahagia warga cebong nge i,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
giveaway taplak meja menang the rich chenle,0,0,0,0,0,0,0,0,0,0,0,0,No,No
buka busuk kubu anies sandi menang berkah uniform resource locator prabowo usaha cuci tangan,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
wkwk bodoh bang,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
kayak orang begobro tapimemangbego,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
menteri lingkung hidup hutan upaya perata ekonomi tora kawasan hutan hutan sosial tribun medan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mahfud md allah subhanahu wa taala berang bangsa ajak buang islam,1,1,0,1,1,0,0,0,0,0,0,1,Yes,Yes
orang orang bego minum amp makan kotor onta otak nya somplak,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kuak strategi kampanye tim menang anies sandi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 214 seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lembaga lembaga anti korupsi bubar sentuh kuasa gilir komisi berantas korupsi partai demokrasi indonesia juang ai politik kuasa pulang otot bubar komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
mas sudut salah agama t entu bahayaitulah rocky cerdik susun kalimat amppantas dgunakaninti kasih tau pnge ian fiksi sbenarnyaayolah mas nya i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dukung calon presiden gagal pindah on sibuk urus asing bawa kabur uang rupiah 35 t sadar asing kabur bawa uang dukung pribumi anjing mustahil asing pribumi diam sogok mental kacung uniform resource locator,1,1,0,1,0,1,0,0,0,0,1,0,Yes,Yes
rabun budeknsaya tulis ngomongnxf0x9fx98x81xf0x9fx98x80,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
bismillah tahan sepo kutuk,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
brahahahaaa cebong nya ahoker xf0x9fxa4xa3xf0x9fxa4xa3 cebong cebok xf0x9fx98x85,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
update status bikin tugas tugas selesai ya jancuk jembut,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
muslim jabat negara be indak bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
12 ikan sembuh sakit selamat bagus laik jual pisah seleksi ikan cacat permanen pelihara nnkesehatanikanncc,0,0,0,0,0,0,0,0,0,0,0,0,No,No
a inya pribumi sadar lihat kecuali samasama cina komunis misionaris abai twit usir cina indonesia,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
presiden tuduh rezim anti islam negeri umat uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
manusia bangsat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ya cina kenal wisata haram indonesia haha,1,0,0,1,0,1,0,0,0,0,1,0,Yes,No
prabowo partai adil sejahtera bib asyik anggap antek prabowo antek partai adil sejahtera hidup dramatis,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
sahabat salahlovren bukti beda suku agama ras halang bina hubung umat manusia beda warna jalin pe emanan terima kasih lovrensalah favorit best friend forever bro,0,0,0,0,0,0,0,0,0,0,0,0,No,No
laemeskipun turun turun ideologi partai komunis indonesia lekat jiwa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kesal rokok motor iya kadang pengap tutup macetxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0,No,No
maaf kunyuk bronnenak banget rasan merekasebar hoaks maafsebar hoaks maaf laginnmesti sapu biar jera nih orang uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
halo warga jaka a wakil kepala dinas tanam modal layan padu pintu provinsi daerah khusus ibukota jaka a denny wahyu haryanto wakil wakil gubernur provinsi daerah khusus ibukota jaka a buka acara 2018 junior chamber international jci indonesia nasional event setiamelayanijaka a,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2 kuat jaring gubernur tekan kuasa state of the a knowledge a bahasa rantau indonesia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pandang tuan guru bajang hadap agama politik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sedia berengsek,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
susilo bambang yudhoyono presiden ri 6 khofifah emil masyarakat no 1 bagus,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dungu orang ganti presiden tau mikiiiir,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
bokep cewek bispak bandung ngentot crot xf0x9fx98x80nndownload full uniform resource locator uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
kampret complain raga tanggap fuck,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
kayak jablay grand theft auto jemput pakai mobil,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
lihat memek tante,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
kerja musuh dakwah islam bubar hati rakyat hak lengser jokowi kodok tukang citra,1,0,1,0,1,0,0,0,0,0,0,1,Yes,No
ha lengkap orang bukti goblok sih,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
xe2x80x9ctidakxe2x80x9d salah orang khalifah rasyidin xe2x80x9ckami rang orang kafir merekaxe2x80x9d xe2x80x9ckalau orangorang munafikxe2x80x9d xe2x80x9ctidak orang munafik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
suka nete uji nasional maklum,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
nek lihat match chelsea sih menang mudah manchester united iya embuh sih chelsea kacrut ki prediksi xf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
ya kali tentara nasional indonesia suruh urus sampah plastik xf0x9fx98x91,0,0,0,0,0,0,0,0,0,0,0,0,No,No
khawatir manuver politik bijak laku rezim moga negara republik indonesia cinta amin,0,0,0,0,0,0,0,0,0,0,0,0,No,No
madi arya lapor rocky gerung polisi serius kitab suci fiksi rocky nyata salah hina tunggu anut agama a anggap kitab suci,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bajing tengik,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pakai buruh cina rakyat pnganggurandasar rejim kodok,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
rupiah haneul cute pacar perekyang on retweet,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bilang anti asing asengnda tau wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
suriah sekolah radikal rakit bomplg indonesia pklya aman,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kadang hidup kayak tai kadang berak orang beres tainya tangan yxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ih banci selotipan xf0x9fx98x82,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
haha kalah nih iya orang jahat kalah,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
gubernur zaman now gus ipul puti 2 ganjar yasin 1 djarot sihar 2 hasan anton 2 koster ace 1 nurdin sudirman 3 karolin gidot 2 keanekaragaman budaya suku agama sungguh kaya djarot hadap pese a rakercabsu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cinta orde meng idola prabowo amp hary tanoe,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
tantang buka dada eh setan habis kamus lawan kenegarawanan joko widodo presiden ri 7 stresssssss nih hati hati kena strok serang jantung rakyat indonesia hilang badut badut politik merdeka,1,1,0,1,0,0,1,0,0,0,1,0,Yes,Yes
belah duren yaaaangak dunguya cebongxf0x9fx98x80xf0x9fx98x86nmaaf ya,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
2orangorang yahudi nasrani al kitab taurat injil kenal muhammad,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bubar hati amp front bela islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,0,1,Yes,No
ahok verbal keras lampias lari lelaki lunak,1,0,1,0,0,0,0,1,0,1,0,0,Yes,No
teman teman kantor langgan cadar langsung bilang awas bom hela nafas xf0x9fx98xaf,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pantat nih tusuk ditusuknxf0x9fx91x89open bo wa 08157686707n gay berondong massage boy gayjaka a gay yogyakarta gaytanggerxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ancam bunuh presiden republik indonesia mas mesti lapor tegak hukum be indak ancam bunuh kepala negara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kayak orang nyosor nete,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ngewe,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
jebur cebur,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
partai adil sejahtera ulang balai kota rr bicara calon presiden balai kota ganti nama balai politik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
rencana seret adil ham pbb uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
bijak barang konsumen laku barang rusak cacat produksi konsumen puas produk hitung 7 tanggal pembeliannhauzminiquiz hauzidnyuk ikutann,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kisah hidup muhammad lengkap unduh,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jajah bumi indonesia hapus jajah ekonomi budaya hasil bumi cina basmi negara republik indonesia usir,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
we pipis onta cecer mari bau pesing,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
teriak lantang pm h pro asing pas tawar bantu asing bikin posko inti kompor keluarga korban pm h bilang 15 3,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mari berjuangsampai jokowi lantik 2019njangan gentar takut mata benang leher ujung tombak perut nntidak surut langkah kitantidak bisu suara kitantidak,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kayak monyet,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
survei metro televisi jokowi menang presiden hitung ya 45 kalah 46 salah judul maksud jokowi menang sumber zie bajrie,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cuba tegak anime nih karakai jozu no takagisan nak feeling feeling cinta monyet zaman sekolahmemang throwback habes910 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
seru pesta budaya derau kuta kakak anegara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kontak retweet yanbanyak banget kenal tante jilboobs sangenini nama tante dea oxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
debat publik ajang bukti pintar ruang akademik pamer indah orang kuat lemah egosentris nama kuat tahan l,0,0,0,0,0,0,0,0,0,0,0,0,No,No
duduk istana negara lengser jokowi salam,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
hebat sibuk citra baca nih,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
muslim hina iblis betina nista syariat,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
baby kafir buddha teroris myanmar,1,1,0,1,1,1,0,0,0,0,1,0,Yes,Yes
indonesia merdeka indonesia jajah orang cina takbir allahu akbar uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0,Yes,No
politik hanta yudha pasang calon no2 nya jawa jawa gayeng 2019 jokowi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jongos nista agama ahok sok sok ngong saramajikan nya tebar sara astagfirullah tobat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
follow beli katolik akun prof wawas berbangsaterima kasih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sih bejat cabul kecut sih onta iya,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
wibisono citra jokowi sebar up media massa pro asing kes jokowi hasil,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
adi gaya kayak beruk supir tembak metromini masuk dprnkampungan,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
km mainstream mengaa ikan pintar pintar relatif gantung bawa penge iannya surat pemberitahuan pintar mengundeeestimatekan orang gue pintar komen rejim now pintar mangkrakan janji janji doang somaking,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
gue dongok,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ih masak sampah xf0x9fx98xa3xf0x9fx98xa3xf0x9fx98xa3,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gue pukau 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
aspirasi lina sumedang calon gubernur jabar berantas rebut laki orang resah hidup warga desa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
yaelah chat urus lihat mesum anggota dewan wakil rakyat diam nyata selingkuh tujuh pura pura budek cebong iq ratus otak,1,1,0,1,0,0,1,1,0,0,1,0,Yes,Yes
takut cina i dap bimbang paham bawa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cermin pecah kaca,0,0,0,0,0,0,0,0,0,0,0,0,No,No
langsung tag ainyanga berani ya bera i banci,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
awwww comel nya asing warna,0,0,0,0,0,0,0,0,0,0,0,0,No,No
islam manusia idealis realistis hidup lupa ajak kerja keras ajak istirahat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kristus anjing anjing jembut keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk k,1,1,0,1,1,0,1,1,0,0,1,0,Yes,Yes
agama katolik katolik nusantara agama kristen protestan kristen protestan nusantara agama hindu hindu nusantara agama buddha buddha nusantara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
3 bas teknologi digital presiden sistem betulbetul jalan langsung ramah ratas,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ah asa hibur cebong bahagia presiden cebong tol cebong germo xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
resah presiden hidup penuh drama citra main film televisi joko judul uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
agama kristenngolongan darah bnasal san fernando valley,0,0,0,0,0,0,0,0,0,0,0,0,No,No
buddha bunuh muslim myanmar,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
yahudi bangkai jerman ibadah,1,1,0,1,1,1,0,0,0,0,1,0,Yes,Yes
papa ketua fraksi rakyat nya setya novanto dewan wakil rakyat pecat ketua dewan wakil rakyat pecat dewan wakil rakyat,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
cina,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hoaks kodok biawak roket sekop bangsat karbitan munafik 2019 ganti presiden 2019 presiden 2019 tenggelam jokowi sungai siak,1,1,0,1,0,1,0,0,0,0,1,0,Yes,Yes
ribut komunis bla bla emoh baca baca niat agitasi serang perintah pakai cari simpatisan,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
10presiden jokowi harap skema kerja laku pembangunanpembangunan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pilih langsung biar pilih presiden dewan wakil rakyat calon presiden biar kayak kucing karung bikin mekanisme oke calon presiden gubernur prestasi maju calon presiden gubernur,0,0,0,0,0,0,0,0,0,0,0,0,No,No
vital gimanaudah inter bek kanan beda ya era maicon dambrosio cancelo bagusnyanhmmmmbera i simpul geblek ausilio xf0x9fx98x81xf0,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
nama agama munafik,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
43 contoh tuding duga korupsi susilo bambang yudhoyono dorong jaksa usut himbau komisi berantas korupsi usut duga korupsi jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
cium bau bau pecun uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
henti konsumen wisata haji rumah tipu produsen wisata jiarah indonesia,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
buru nazi simon wiesenthal pegang fotofoto gambar mantan kepala gestapo laki laki rauf buah van kamar gas gerak eksekusi orangorang yahudi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
caci maki nista agama nyata poligami umpet sih ogah,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
bubar negara republik indonesia harga mati,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
baikbaik sih royson jokowi kacung guannitulah alas fundamental rezim sepe i sengaja masuk debt trap komunis cinannso wajib 2019 ganti presiden,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
wkwk mampus pepet uji ah,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
gubernur jaman now ya anti hoaks sebar isu ganjar yasin menang ganjar yasin 1 ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0,No,No
azan televisi panggil manggil allah subhanahu wa taala dungu biadab henti acara catut nama tuhan,1,1,0,1,1,0,0,0,0,0,0,1,Yes,Yes
laku bani cebong,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
baju yahudi top 4 bas geng jubah putih kopiah minyak atar janggut dahi belekok bak ahli syurga nih out of place mohon rajam,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gue ge marah auto daftar hitam hidup sayannsampah daur ulang,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anjir bekas silit,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
cebong panas ngawur xf0x9fx98x95xf0x9fx98x95,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
amin moga be iga tampil sumbang medali sumatra selatan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gubernur zaman now gus ipul puti 2 ganjar yasin 1 djarot sihar 2 hasan anton 2 koster ace 1 nurdin sudirman 3 karolin gidot 2 keanekaragaman budaya suku agama sungguh kaya djarot hadap pese a rakercabsu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bingkai bangkai ajar hidup,0,0,0,0,0,0,0,0,0,0,0,0,No,No
edan menang lihat ya ampun kakak r gue banget,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
nahklo partai komunis indonesia alias ai korupsi indonesia ganyang,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
perempuan kayak mending mati deh jelek sok make up a ist,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
jual gue kayak jablay,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bijak tugas jajar kereta listrik doang tumpang doang xe2x98xb9xefxb8x8f suruh orang menge i menge i butuh orang bangkai,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
titit nya sambung pakai accessoris,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mata gue pas sipit aneh banget,0,0,0,0,0,0,0,0,0,0,0,0,No,No
banci gigih natural killer uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
waspada cina komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0,Yes,No
banci kampung heeee,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
gembel ganteng kasihan cinta asyik asyik hebat,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
deklarasi pilih kepala daerah 2018 aman anti hoaks toga jemirahan jabon,0,0,0,0,0,0,0,0,0,0,0,0,No,No
setia usaha agung pas datuk takiyuddin hasan sahkan cuba pinda lembaga i sepe i presiden i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
najis,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sastra e karl mark pentol komunis rusia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
otak kayak bool deh mes makan silit,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ganti rezim kacung cebong,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
cina hak larang,1,0,0,1,0,1,0,0,0,0,1,0,Yes,No
hebat bicara cinta pegang alquran pegang hidup alquran bicara cinta perang bunuh penggal,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
jomlo jablay,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
perjaka jual sok sok an booking tante idiot anjir,1,1,1,0,0,0,1,1,0,1,0,0,Yes,Yes
rev 1 pilih ulama kafir munafik,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
jaga bersih lingkung orang orang melek wajib buang sampah bicara tugas bersih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sejuk gila kantor kulit buaya,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ooo kena imbang nakal kucing anjing abang lainlain dark side bright side chill sosial kalai lengkap haha k bang selamat maju jaya terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
solusi 2019 ganti presiden dampak signifikansekurangnya obat cegah sakit be ambah parah,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
gampang kak buka handphone buka browser ketik budaya palembang sila nikmat ajar gratis,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gerombol onta bela umat mata politik praktistgb demokratis umat pikir modernsalut tuan guru bajang,0,0,0,0,0,0,0,0,0,0,0,0,No,No
culun mending kampung jess,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
goyang jilboobs mantap nih hyper kontol nntadi squi xf0x9fx98x8dxf0x9fx98x8dxf0x9fx98x8dnnyang tonton live nya besok doixe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
islam indonesia islam nusantara islam modifikasi rupa masuk budaya indonesia agam islam nusantara islam toleran,0,0,0,0,0,0,0,0,0,0,0,0,No,No
presiden aspek indonesia mbak anti investasi asing ubah invasi asing wajib warga negara lawan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
0915 indonesia barat kepala unit bina masyarakat inspektur polisi mt hutasoit laksana sambang pesan pesan aman tertib masyarakat pilih gubernur pilih kepala daerah 2018 karyawan bank rakyat indonesia ranting muara damenra silit kawan kawan desa hutanagodang camat muara kabupaten tap utara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kalimantan tuju batu bara nya keruk listrik megap megap,0,0,0,0,0,0,0,0,0,0,0,0,No,No
fardu kifayah hukum wajib ajar islam pilih presiden utus kalang santri sokong ulama maju pimpin negeri,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ha bangkai nih truk,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
nahdliyin setop hina hadap maruf amin,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong kampret onta singgung laut,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
risa pulang latih khusus iris hazel milik tangkap siluet orang gadis gadis asingnnbelum risa temu gadis radio tinggal kerja r,0,0,0,0,0,0,0,0,0,0,0,0,No,No
haha orang gila bicara caknmakanya micin biar otak encer congnngomong ngawur muslim muslim silit taubabi,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
coba kaca introspeksiapakah keluarga pakai hijab komunis jgaotak pakai prope iya orang,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
muhammadiyah inggris jalin kerja kendali ekstrem,0,0,0,0,0,0,0,0,0,0,0,0,No,No
neraka kena bom surga orang muka bumi masuk goku,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bot ih liebe ih a inya bot kasih ipad barusan cemplung jamban kuda xe2x80xa2xccxafxcdxa1xe2x80xa2xccxafxcdxa1,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
copot darmin nasution menteri ekonomi ekonomi bodoh turun daya beli jabat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
bodoh anjir bodoh tertawa gue tertawa astagfirullah humor banget uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mata picek cukknora lihat prestasi jokowinnguoblokkkntolol,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
hasil penjara ahok alumni 212 dukung rizieq lengser jokowi lebaran,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin anggap kafir peluk kristen hindu buddha peluang masuk surga fatwa saudi jin adal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sepe i hujan lebat langit gelapgelita guruh a kilat sumbat jari telinga masingmasing dengar suara petir ranah takut mati masakan lepas allah me,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cerdas konseptual,0,0,0,0,0,0,0,0,0,0,0,0,No,No
